Date,Time,I,tempC,DO.meas,atmo.pressure,salinity
3/4/2022,0:09:41,0,13.81,9.621108,0.99036,0.25
3/4/2022,0:19:41,0,13.77,9.586156,0.99036,0.25
3/4/2022,0:29:41,0,13.73,9.53823,0.99036,0.25
3/4/2022,0:39:41,0,13.68,9.52724,0.99036,0.25
3/4/2022,0:49:41,0,13.68,9.491294,0.99036,0.25
3/4/2022,0:59:41,0,13.6,9.449353,0.99036,0.25
3/4/2022,1:09:41,0,13.64,9.432376,0.99036,0.25
3/4/2022,1:19:41,0,13.64,9.406413,0.99036,0.25
3/4/2022,1:29:41,0,13.55,9.374457,0.99036,0.25
3/4/2022,1:39:41,0,13.47,9.3445,0.99036,0.25
3/4/2022,1:49:41,0,13.43,9.32253,0.99036,0.25
3/4/2022,1:59:41,0,13.43,9.294569,0.99036,0.25
3/4/2022,2:09:41,0,13.43,9.283581,0.99036,0.25
3/4/2022,2:19:41,0,13.34,9.256621,0.99036,0.25
3/4/2022,2:29:41,0,13.34,9.223668,0.99036,0.25
3/4/2022,2:39:41,0,13.25,9.211681,0.99036,0.25
3/4/2022,2:49:41,0,13.25,9.220659,0.99036,0.25
3/4/2022,2:59:41,0,13.21,9.186711,0.99036,0.25
3/4/2022,3:09:41,0,13.17,9.166738,0.99036,0.25
3/4/2022,3:19:41,0,13.12,9.150758,0.99036,0.25
3/4/2022,3:29:41,0,13.08,9.143765,0.99036,0.25
3/4/2022,3:39:41,0,13.04,9.136771,0.99036,0.25
3/4/2022,3:49:41,0,13.04,9.123788,0.99036,0.25
3/4/2022,3:59:41,0,13,9.126777,0.99036,0.25
3/4/2022,4:09:41,0,13,9.111797,0.99036,0.25
3/4/2022,4:19:41,0,12.95,9.111793,0.99036,0.25
3/4/2022,4:29:41,0,12.87,9.104799,0.99036,0.25
3/4/2022,4:39:41,0,12.82,9.087822,0.99036,0.25
3/4/2022,4:49:41,0,12.82,9.097801,0.99036,0.25
3/4/2022,4:59:41,0,12.74,9.087812,0.99036,0.25
3/4/2022,5:09:41,0,12.7,9.08681,0.99036,0.25
3/4/2022,5:19:41,0,12.65,9.085807,0.99036,0.25
3/4/2022,5:29:41,0,12.65,9.080814,0.99036,0.25
3/4/2022,5:39:41,0,12.57,9.092788,0.99036,0.25
3/4/2022,5:49:41,0.023865,12.61,9.089788,0.99036,0.25
3/4/2022,5:59:41,0.32116,12.57,9.097771,0.99036,0.25
3/4/2022,6:09:41,2.03944,12.52,9.068814,0.99036,0.25
3/4/2022,6:19:41,6.63336,12.48,9.091772,0.99036,0.25
3/4/2022,6:29:41,13.13056,12.48,9.104748,0.99036,0.25
3/4/2022,6:39:41,19.95632,12.4,9.10774,0.99036,0.25
3/4/2022,6:49:41,25.9296,12.4,9.138684,0.99036,0.25
3/4/2022,6:59:41,31.39968,12.4,9.164642,0.99036,0.25
3/4/2022,7:09:41,30.26304,12.35,9.176619,0.99036,0.25
3/4/2022,7:19:41,35.98176,12.35,9.220547,0.99036,0.25
3/4/2022,7:29:41,56.9504,12.44,9.277454,0.99036,0.25
3/4/2022,7:39:41,49.63328,12.35,9.322382,0.99036,0.25
3/4/2022,7:49:41,44.92096,12.4,9.3753,0.99036,0.25
3/4/2022,7:59:41,47.51392,12.35,9.457169,0.99036,0.25
3/4/2022,8:09:41,49.75168,12.35,9.529056,0.99036,0.25
3/4/2022,8:19:41,59.29472,12.44,9.607934,0.99036,0.25
3/4/2022,8:29:41,51.71712,12.44,9.691806,0.99036,0.25
3/4/2022,8:39:41,73.1712,12.52,9.789651,0.99036,0.25
3/4/2022,8:49:41,76.368,12.57,9.871529,0.99036,0.25
3/4/2022,8:59:41,147.7632,12.87,9.975368,0.99036,0.25
3/4/2022,9:09:41,192.32896,13.3,10.050257,0.99036,0.25
3/4/2022,9:19:41,267.29984,13.47,10.141117,0.99036,0.25
3/4/2022,9:29:41,313.90208,13.6,10.219,0.99036,0.25
3/4/2022,9:39:41,269.85728,13.3,10.301875,0.99036,0.25
3/4/2022,9:49:41,103.29216,12.95,10.377764,0.99036,0.25
3/4/2022,9:59:41,209.71008,13.38,10.462638,0.99036,0.25
3/4/2022,10:09:41,316.45952,13.73,10.54951,0.99036,0.25
3/4/2022,10:19:41,150.46272,13.3,10.625401,0.99036,0.25
3/4/2022,10:29:41,371.776,13.98,10.709279,0.99036,0.25
3/4/2022,10:39:41,290.50624,13.94,10.773183,0.99036,0.25
3/4/2022,10:49:41,455.03488,14.71,10.856066,0.99036,0.25
3/4/2022,10:59:41,531.00032,14.97,10.913987,0.99036,0.25
3/4/2022,11:09:41,430.40768,14.97,10.961923,0.99036,0.25
3/4/2022,11:19:41,358.89408,14.71,11.016845,0.99036,0.25
3/4/2022,11:29:41,495.00672,14.97,11.077759,0.99036,0.25
3/4/2022,11:39:41,483.82976,15.23,11.102732,0.99036,0.25
3/4/2022,11:49:41,405.02272,14.84,11.140683,0.99036,0.25
3/4/2022,11:59:41,510.73024,15.27,11.182629,0.99036,0.25
3/4/2022,12:09:41,506.37312,15.1,11.249533,0.99036,0.25
3/4/2022,12:19:41,387.02592,14.93,11.256529,0.99036,0.25
3/4/2022,12:29:41,347.81184,15.31,11.289485,0.99036,0.25
3/4/2022,12:39:41,414.8736,15.44,11.364373,0.99036,0.25
3/4/2022,12:49:41,558.65856,15.61,11.369374,0.99036,0.25
3/4/2022,12:59:41,430.21824,15.44,11.392348,0.99036,0.25
3/4/2022,13:09:41,213.12,14.71,11.408331,0.99036,0.25
3/4/2022,13:19:41,618.90048,15.7,11.458255,0.99036,0.25
3/4/2022,13:29:41,523.8016,15.61,11.46725,0.99036,0.25
3/4/2022,13:39:41,586.50624,15.91,11.499215,0.99036,0.25
3/4/2022,13:49:41,595.59936,15.61,11.52418,0.99036,0.25
3/4/2022,13:59:41,304.24064,15.1,11.539164,0.99036,0.25
3/4/2022,14:09:41,602.22976,15.87,11.600071,0.99036,0.25
3/4/2022,14:19:41,589.53728,15.57,11.669973,0.99036,0.25
3/4/2022,14:29:41,404.26496,15.36,11.660991,0.99036,0.25
3/4/2022,14:39:41,308.69248,15.36,11.696937,0.99036,0.25
3/4/2022,14:49:41,613.7856,15.66,11.689953,0.99036,0.25
3/4/2022,14:59:41,430.21824,15.53,11.765845,0.99036,0.25
3/4/2022,15:09:41,214.63552,15.06,11.729904,0.99036,0.25
3/4/2022,15:19:41,190.57664,14.8,11.760859,0.99036,0.25
3/4/2022,15:29:41,199.57504,14.75,11.713931,0.99036,0.25
3/4/2022,15:39:41,164.38656,14.71,11.743884,0.99036,0.25
3/4/2022,15:49:41,120.57856,14.58,11.741885,0.99036,0.25
3/4/2022,15:59:41,112.33792,14.58,11.699954,0.99036,0.25
3/4/2022,16:09:41,136.16,14.67,11.705945,0.99036,0.25
3/4/2022,16:19:41,101.16096,14.58,11.682986,0.99036,0.25
3/4/2022,16:29:41,80.46464,14.54,11.686978,0.99036,0.25
3/4/2022,16:39:41,53.28,14.5,11.610098,0.99036,0.25
3/4/2022,16:49:41,54.1088,14.5,11.549195,0.99036,0.25
3/4/2022,16:59:41,34.35968,14.41,11.524233,0.99036,0.25
3/4/2022,17:09:41,22.95776,14.41,11.538213,0.99036,0.25
3/4/2022,17:19:41,11.83704,14.41,11.499275,0.99036,0.25
3/4/2022,17:29:41,6.00732,14.41,11.432383,0.99036,0.25
3/4/2022,17:39:41,2.34506,14.41,11.375473,0.99036,0.25
3/4/2022,17:49:41,0.77811,14.37,11.324555,0.99036,0.25
3/4/2022,17:59:41,0.108225,14.45,11.279628,0.99036,0.25
3/4/2022,18:09:41,0,14.45,11.205745,0.99036,0.25
3/4/2022,18:19:41,0,14.54,11.124874,0.99036,0.25
3/4/2022,18:29:41,0,14.54,11.084939,0.99036,0.25
3/4/2022,18:39:41,0,14.54,11.005066,0.99036,0.25
3/4/2022,18:49:41,0,14.63,10.960141,0.99036,0.25
3/4/2022,18:59:41,0,14.67,10.941173,0.99036,0.25
3/4/2022,19:09:41,0,14.63,10.902235,0.99036,0.25
3/4/2022,19:19:41,0,14.67,10.869288,0.99036,0.25
3/4/2022,19:29:41,0,14.75,10.855316,0.99036,0.25
3/4/2022,19:39:41,0,14.75,10.789422,0.99036,0.25
3/4/2022,19:49:41,0,14.75,10.775447,0.99036,0.25
3/4/2022,19:59:41,0,14.84,10.733515,0.99036,0.25
3/4/2022,20:09:41,0,14.8,10.708557,0.99036,0.25
3/4/2022,20:19:41,0,14.84,10.671618,0.99036,0.25
3/4/2022,20:29:41,0,14.84,10.647654,0.99036,0.25
3/4/2022,20:39:41,0,14.88,10.605724,0.99036,0.25
3/4/2022,20:49:41,0,14.88,10.571775,0.99036,0.25
3/4/2022,20:59:41,0,14.84,10.540822,0.99036,0.25
3/4/2022,21:09:41,0,14.93,10.497892,0.99036,0.25
3/4/2022,21:19:41,0,14.88,10.449966,0.99036,0.25
3/4/2022,21:29:41,0,14.93,10.40104,0.99036,0.25
3/4/2022,21:39:41,0,14.93,10.358107,0.99036,0.25
3/4/2022,21:49:41,0,14.93,10.307185,0.99036,0.25
3/4/2022,21:59:41,0,14.88,10.271239,0.99036,0.25
3/4/2022,22:09:41,0,14.88,10.243279,0.99036,0.25
3/4/2022,22:19:41,0,14.88,10.177382,0.99036,0.25
3/4/2022,22:29:41,0,14.84,10.134447,0.99036,0.25
3/4/2022,22:39:41,0,14.88,10.090511,0.99036,0.25
3/4/2022,22:49:41,0,14.8,10.046576,0.99036,0.25
3/4/2022,22:59:41,0,14.8,10.005637,0.99036,0.25
3/4/2022,23:09:41,0,14.8,9.958708,0.99036,0.25
3/4/2022,23:19:41,0,14.84,9.914773,0.99036,0.25
3/4/2022,23:29:41,0,14.71,9.883816,0.99036,0.25
3/4/2022,23:39:41,0,14.71,9.832894,0.99036,0.25
3/4/2022,23:49:41,0,14.67,9.793951,0.99036,0.25
3/4/2022,23:59:41,0,14.71,9.747021,0.99036,0.25
